0.082302,-0.1527,-0.72547,-0.12369,0.72928,0.1797,-0.0027322,-0.0001236,0.0032263,-0.0017828,0.00075689,0.0020609
0.064234,-0.1545,-0.7252,-0.096673,0.72752,-0.014969,-0.0027412,-3.3534e-05,0.0032495,-0.0019455,0.00074473,0.0020902
0.073858,-0.14274,-0.75879,-0.098118,0.84868,0.071419,-0.0026892,-0.0001157,0.0032013,-0.0016253,0.00081032,0.0020524
0.072535,-0.15994,-0.69314,-0.12647,0.6094,0.097553,-0.0028112,-0.00010419,0.0032739,-0.0016911,0.00073022,0.0019555
0.073274,-0.18185,-0.67651,-0.11671,0.67984,0.090928,-0.0028067,-0.00018015,0.0032747,-0.0021314,0.0006172,0.0018013
0.082302,-0.1806,-0.67719,-0.13089,0.68139,0.18916,-0.0028117,-0.00012783,0.0032441,-0.0018015,0.00064614,0.0019587
0.064234,-0.18242,-0.67688,-0.10233,0.67944,-0.0075484,-0.0028408,-1.402e-05,0.0032598,-0.0019529,0.00066565,0.0018574
0.073858,-0.17284,-0.70947,-0.10269,0.79962,0.078153,-0.002772,-0.00013229,0.0032165,-0.0017632,0.00065465,0.0019494
0.072535,-0.1857,-0.64586,-0.13578,0.56253,0.10873,-0.0028816,-0.00013171,0.0032966,-0.001678,0.00061391,0.0018591
0.073274,-0.20688,-0.62925,-0.12408,0.63292,0.10023,-0.0029197,-0.00018471,0.0032499,-0.0022429,0.00067199,0.0018225
0.082302,-0.20565,-0.62994,-0.13912,0.63457,0.19956,-0.0029333,-0.00012788,0.003195,-0.0018685,0.00068894,0.0019207
0.064234,-0.20748,-0.62958,-0.10881,0.63241,0.00062168,-0.0029434,-2.7441e-05,0.0032309,-0.0020076,0.00069976,0.0019072
0.073858,-0.20002,-0.66122,-0.10787,0.75163,0.085396,-0.0029009,-0.00013452,0.0031568,-0.0018644,0.00072468,0.0018542
0.072535,-0.20873,-0.59958,-0.14666,0.51671,0.12141,-0.0029835,-0.00013708,0.0032678,-0.0017339,0.00066097,0.0018035
0.14577,-0.0036384,-0.92732,-0.18149,0.93525,0.10851,-0.0020352,-9.7916e-05,0.003547,-0.0017193,0.00065359,0.0023973
0.15465,-0.0015438,-0.92788,-0.19237,0.93679,0.20214,-0.002047,-8.5109e-05,0.0035233,-0.0013646,0.00065926,0.0023501
0.13687,-0.0047623,-0.92787,-0.17042,0.93486,0.014587,-0.0019604,-7.6635e-05,0.003557,-0.0014071,0.00065589,0.0023573
0.14692,0.016921,-0.96496,-0.16803,1.0593,0.095746,-0.0018024,-4.3707e-05,0.003507,-0.0014019,0.0007315,0.0023839
0.14431,-0.018741,-0.89165,-0.19847,0.81338,0.12464,-0.002124,-0.00013207,0.0035379,-0.0013094,0.00066685,0.0022805
0.14577,-0.042762,-0.87595,-0.18884,0.88476,0.12048,-0.0022238,-0.00014149,0.0035064,-0.0018111,0.00064689,0.0022023
0.15465,-0.040642,-0.87658,-0.20012,0.88647,0.2148,-0.0022592,-0.00013503,0.0034473,-0.0014765,0.0006524,0.0023221
0.13687,-0.043969,-0.87642,-0.17734,0.88419,0.025864,-0.0022662,-0.0001204,0.003466,-0.0014219,0.00067787,0.0022115
0.14692,-0.024543,-0.91273,-0.17332,1.0078,0.10607,-0.0021529,-9.2098e-05,0.0034937,-0.0013936,0.0006907,0.0023235
0.14431,-0.055543,-0.84126,-0.20859,0.76402,0.139,-0.002324,-0.00015699,0.003486,-0.0013503,0.0006272,0.0021769
0.14577,-0.079079,-0.82526,-0.19722,0.83501,0.13332,-0.002385,-0.00018406,0.0034692,-0.0018303,0.00063457,0.002191
0.15465,-0.076943,-0.82595,-0.20895,0.8369,0.22834,-0.0024148,-0.00014021,0.0034077,-0.0014907,0.00061715,0.0021424
0.13687,-0.08036,-0.82567,-0.18524,0.83426,0.037946,-0.0024161,-0.00016051,0.0034432,-0.0014488,0.00066901,0.0021346
0.14692,-0.0632,-0.86112,-0.17936,0.95697,0.11696,-0.0023012,-0.0001221,0.0034667,-0.0014834,0.00065798,0.0022249
0.14431,-0.08957,-0.79158,-0.22018,0.71548,0.15468,-0.0024601,-0.00017231,0.0034767,-0.0014522,0.00055654,0.0021801
0.14577,-0.11254,-0.77538,-0.20674,0.78614,0.14712,-0.0025335,-0.00020318,0.0034188,-0.0018685,0.00052573,0.0021024
0.15465,-0.1104,-0.77612,-0.21897,0.7882,0.24292,-0.0025697,-0.0001608,0.0033638,-0.0017133,0.00057855,0.0021518
0.13687,-0.11389,-0.77572,-0.19421,0.78521,0.050953,-0.002567,-0.00018931,0.0033789,-0.0016787,0.00056149,0.0020877
0.14692,-0.098978,-0.81027,-0.18623,0.90697,0.12847,-0.0024757,-0.00012566,0.0034115,-0.0015396,0.00057893,0.0021593
0.14431,-0.1208,-0.74272,-0.23345,0.66787,0.1719,-0.0025739,-0.00019832,0.0034853,-0.0015341,0.00047283,0.0021191
0.14577,-0.14314,-0.7264,-0.21754,0.73825,0.16206,-0.0026702,-0.00020126,0.0033979,-0.0020353,0.00054471,0.0020628
0.15465,-0.141,-0.72718,-0.23035,0.74049,0.25867,-0.0026667,-0.00017789,0.0033968,-0.0017672,0.00053466,0.0021647
0.13687,-0.14455,-0.72667,-0.20441,0.73713,0.06503,-0.0026883,-0.00018913,0.0034001,-0.0018147,0.00052591,0.0020344
0.14692,-0.13184,-0.7603,-0.194,0.85789,0.14069,-0.0026368,-0.00015495,0.0033546,-0.0015638,0.00057383,0.002143
0.14431,-0.14924,-0.69475,-0.24869,0.62128,0.19096,-0.0027282,-0.00018643,0.0034455,-0.0015435,0.00051013,0.0020988
0.14577,-0.1709,-0.67837,-0.22982,0.69142,0.17831,-0.0027411,-0.00019766,0.003447,-0.0020755,0.00038961,0.0019785
0.15465,-0.16877,-0.67918,-0.24326,0.69383,0.2758,-0.0027748,-0.000166,0.0033825,-0.0017045,0.00045209,0.0020044
0.13687,-0.17235,-0.67859,-0.21599,0.69011,0.080355,-0.0027606,-0.00019526,0.0034186,-0.0019326,0.00043204,0.0020144
0.14692,-0.1618,-0.71129,-0.20277,0.80984,0.15374,-0.0027494,-0.00016018,0.0033516,-0.0016373,0.00046269,0.0020216
0.14431,-0.17491,-0.64771,-0.26625,0.57579,0.21222,-0.0028019,-0.00022875,0.0034293,-0.0015882,0.00043026,0.0020282
0.14577,-0.19586,-0.63133,-0.24379,0.64569,0.19611,-0.0028567,-0.00022243,0.0034112,-0.0021291,0.00042008,0.0019665
0.15465,-0.19374,-0.63217,-0.25795,0.64829,0.29455,-0.0028834,-0.00019205,0.0033438,-0.0018129,0.00044639,0.0019585
0.13687,-0.19735,-0.63151,-0.22919,0.64418,0.097153,-0.0028926,-0.00020059,0.003374,-0.001917,0.00043455,0.0019699
0.14692,-0.18887,-0.66328,-0.21265,0.76287,0.16772,-0.0028285,-0.0001784,0.0033388,-0.0017618,0.00048327,0.0019705
0.14431,-0.19789,-0.60162,-0.28661,0.53145,0.23614,-0.0029191,-0.00023022,0.0034377,-0.0017329,0.00036022,0.0019135
0.21676,0.012404,-0.92724,-0.26863,0.94468,0.15994,-0.001827,-0.00012829,0.0036738,-0.0017225,0.00047409,0.0023885
0.2254,0.015228,-0.92775,-0.27905,0.94657,0.25319,-0.0018082,-0.00016824,0.003655,-0.0014195,0.00048541,0.0023668
0.20808,0.010531,-0.92782,-0.25794,0.94388,0.06628,-0.0017753,-0.00010575,0.0036818,-0.0015185,0.00046476,0.0024462
0.21844,0.032773,-0.96449,-0.24904,1.0672,0.14146,-0.0016717,-6.1787e-05,0.0036471,-0.001285,0.00053688,0.0024952
0.21463,-0.0026464,-0.89185,-0.29322,0.82432,0.18322,-0.0019168,-0.00014058,0.0036737,-0.0012345,0.000461,0.0023226
0.21676,-0.02618,-0.87658,-0.27906,0.89591,0.17715,-0.0020604,-0.00018984,0.003652,-0.0017656,0.0004911,0.0023324
0.2254,-0.023305,-0.87719,-0.2898,0.89804,0.27099,-0.0021214,-0.00020781,0.0035883,-0.0013973,0.00050018,0.0022804
0.20808,-0.02816,-0.87705,-0.268,0.89486,0.082873,-0.0021332,-0.00016996,0.0036166,-0.0015763,0.0005151,0.0023346
0.21844,-0.0080739,-0.91304,-0.25656,1.0174,0.15636,-0.0020076,-9.9165e-05,0.0036161,-0.0013328,0.00046008,0.002298
0.21463,-0.038981,-0.8421,-0.3075,0.77679,0.20373,-0.0021926,-0.00021348,0.0036399,-0.0012783,0.00043603,0.0022897
0.21676,-0.062048,-0.82654,-0.29088,0.84788,0.19553,-0.0022482,-0.00023242,0.0036376,-0.0017903,0.00040628,0.0022441
0.2254,-0.059135,-0.82724,-0.30199,0.85026,0.28998,-0.0022582,-0.00026914,0.0035728,-0.0014672,0.00045126,0.0022625
0.20808,-0.064123,-0.82691,-0.27942,0.84658,0.10059,-0.0022827,-0.00022292,0.0036079,-0.0015319,0.0004572,0.0023157
0.21844,-0.046209,-0.86213,-0.26512,0.96822,0.17203,-0.0021911,-0.00015206,0.0036097,-0.0015557,0.00046078,0.0023449
0.21463,-0.072626,-0.793,-0.32375,0.73012,0.226,-0.0023591,-0.00022761,0.0036147,-0.0013235,0.0003512,0.0022228
0.21676,-0.095152,-0.77723,-0.30426,0.80074,0.21522,-0.0024343,-0.00027194,0.0035756,-0.0018616,0.00031365,0.002154
0.2254,-0.092214,-0.77801,-0.31577,0.80336,0.31032,-0.0024411,-0.00029629,0.0035114,-0.0015532,0.00035015,0.0022075
0.20808,-0.097308,-0.77751,-0.29235,0.79919,0.11959,-0.0024729,-0.00024149,0.0035409,-0.0015749,0.00034415,0.0021899
0.21844,-0.081558,-0.81192,-0.27482,0.91983,0.18856,-0.0023862,-0.00018185,0.0035675,-0.0014792,0.00038134,0.002238
0.21463,-0.10355,-0.74466,-0.34224,0.68443,0.25032,-0.0024949,-0.00022841,0.003645,-0.0014955,0.00021689,0.0021334
0.21676,-0.12547,-0.72875,-0.31937,0.75459,0.23642,-0.0025587,-0.00029504,0.0035725,-0.001933,0.00031218,0.0021254
0.2254,-0.12253,-0.72959,-0.33132,0.75745,0.33219,-0.0025383,-0.00032817,0.0035534,-0.0016669,0.00032265,0.0021424
0.20808,-0.1277,-0.72895,-0.30696,0.75279,0.14006,-0.0025869,-0.00026871,0.0035681,-0.0018373,0.00032176,0.0021423
0.21844,-0.11408,-0.76251,-0.28576,0.87235,0.20607,-0.0025147,-0.00019951,0.0035151,-0.0015817,0.00038191,0.0021713
0.21463,-0.13177,-0.69714,-0.36331,0.63983,0.27703,-0.0026452,-0.0002628,0.0036184,-0.0015357,0.00026997,0.0021648
0.21676,-0.15303,-0.68116,-0.33643,0.70953,0.25935,-0.0026661,-0.00028733,0.0036052,-0.0019879,0.00020132,0.0020664
0.2254,-0.15008,-0.68206,-0.34886,0.71263,0.35584,-0.0026639,-0.00033166,0.0035541,-0.001644,0.00025572,0.0020936
0.20808,-0.15532,-0.68128,-0.32347,0.70747,0.16221,-0.0027065,-0.00025794,0.0035843,-0.0018144,0.00023813,0.0020568
0.21844,-0.14378,-0.71399,-0.29805,0.82587,0.22467,-0.0026513,-0.00024604,0.0035136,-0.0016443,0.0002769,0.0020897
0.21463,-0.15729,-0.65048,-0.38736,0.59642,0.30653,-0.0027588,-0.00026625,0.0035822,-0.0015057,0.00020045,0.0021079
0.21676,-0.17786,-0.63449,-0.3557,0.66563,0.28428,-0.0027639,-0.0003017,0.0035825,-0.0020805,0.00012941,0.0020277
0.2254,-0.17492,-0.63544,-0.36867,0.66898,0.38153,-0.0027814,-0.00032725,0.003519,-0.0017184,0.00013569,0.0019204
0.20808,-0.1802,-0.63455,-0.34214,0.6633,0.18633,-0.0027965,-0.00027348,0.0035469,-0.0017025,0.00017341,0.0020614
0.21844,-0.17068,-0.66641,-0.31184,0.78048,0.24452,-0.0027387,-0.00025924,0.003532,-0.0017499,0.00020513,0.0020319
0.21463,-0.18017,-0.60473,-0.41492,0.55429,0.33937,-0.002814,-0.00028642,0.0036597,-0.0016369,5.7027e-05,0.0020325
0.28559,0.034157,-0.92666,-0.35192,0.95674,0.2085,-0.0016159,-0.00018346,0.0037973,-0.001634,0.00031032,0.0023605
0.29394,0.037639,-0.92707,-0.36179,0.95888,0.30133,-0.0016171,-0.00017934,0.0037879,-0.0012596,0.0003202,0.0023433
0.27721,0.0316,-0.92731,-0.34172,0.95564,0.11517,-0.0016462,-1.5594e-05,0.0038111,-0.0013449,0.00032352,0.0024764
0.28776,0.054255,-0.96338,-0.3268,1.0774,0.18497,-0.0015238,-0.00012849,0.0037694,-0.0012114,0.00039244,0.0024243
0.28286,0.019196,-0.89164,-0.38325,0.83835,0.23802,-0.0017091,-7.7697e-05,0.003815,-0.0012491,0.00029469,0.0024396
0.28559,-0.0036989,-0.87695,-0.36483,0.91019,0.23019,-0.0018282,-0.00023531,0.0037902,-0.0017268,0.00023295,0.002308
0.29394,-0.00014252,-0.87749,-0.37494,0.91262,0.3235,-0.0019105,-0.00024972,0.0037443,-0.0013977,0.00027372,0.0022598
0.27721,-0.0063838,-0.87747,-0.35434,0.90879,0.13634,-0.0018998,-7.5636e-05,0.0037899,-0.0016093,0.00025208,0.0024325
0.28776,0.014237,-0.91296,-0.33613,1.0297,0.20385,-0.0017053,-0.00015687,0.0037868,-0.0012767,0.00024368,0.0023317
0.28286,-0.016504,-0.84277,-0.40083,0.79317,0.26366,-0.0020233,-0.00017285,0.0038088,-0.0012677,0.00018194,0.0023719
0.28559,-0.038955,-0.82778,-0.37939,0.86438,0.25325,-0.0021023,-0.00030458,0.0037861,-0.0018325,0.00024286,0.0022655
0.29394,-0.035341,-0.82843,-0.38978,0.8671,0.34706,-0.0021259,-0.00032517,0.0037323,-0.0014003,0.00021723,0.0022683
0.27721,-0.041753,-0.82817,-0.36859,0.86267,0.15885,-0.0021828,-0.00015065,0.0037517,-0.001533,0.00026596,0.0024204
0.28776,-0.02319,-0.86301,-0.34673,0.98264,0.22364,-0.0020293,-0.0002417,0.0037819,-0.0013855,0.00025853,0.0023855
0.28286,-0.049625,-0.79446,-0.42069,0.74888,0.29134,-0.002204,-0.00021201,0.0037973,-0.0012781,0.00014794,0.002389
0.28559,-0.071561,-0.77925,-0.39577,0.81945,0.27784,-0.0022852,-0.00036294,0.00373,-0.0018068,0.00018057,0.002205
0.29394,-0.067904,-0.78,-0.40645,0.82246,0.37216,-0.0022956,-0.00037839,0.003663,-0.0014982,0.00017636,0.00226
0.27721,-0.074456,-0.77953,-0.38462,0.81744,0.18287,-0.0023797,-0.00018705,0.0036846,-0.0014911,0.00018981,0.0023138
0.28776,-0.057953,-0.81365,-0.35868,0.93632,0.24446,-0.0022145,-0.00029276,0.0037251,-0.0015056,0.0001711,0.0023027
0.28286,-0.080134,-0.74682,-0.4431,0.70561,0.32134,-0.0023615,-0.0002402,0.0038192,-0.001367,4.1853e-05,0.0022618
0.28559,-0.1015,-0.73145,-0.41416,0.77552,0.30415,-0.0023981,-0.00038661,0.0037769,-0.0017877,4.7943e-05,0.0021456
0.29394,-0.097812,-0.7323,-0.42514,0.77882,0.399,-0.002399,-0.00038011,0.003747,-0.0015728,4.6194e-05,0.0021067
0.27721,-0.10447,-0.73163,-0.40263,0.7732,0.2086,-0.0024707,-0.000208,0.0037575,-0.0016116,8.0436e-05,0.0022613
0.28776,-0.090011,-0.76501,-0.3721,0.89088,0.26641,-0.0023696,-0.00031657,0.0036864,-0.0015227,0.00018842,0.0022215
0.28286,-0.10803,-0.69991,-0.4684,0.66349,0.35398,-0.0024958,-0.00025695,0.0038045,-0.0013767,-6.35e-06,0.0022214
0.28559,-0.12877,-0.68446,-0.43477,0.73269,0.33242,-0.0025532,-0.00041345,0.003753,-0.0018775,9.5413e-06,0.0021185
0.29394,-0.12507,-0.68538,-0.44608,0.73628,0.42781,-0.0025552,-0.00040091,0.0037107,-0.0015571,3.312e-05,0.0021011
0.27721,-0.13181,-0.68455,-0.42285,0.73007,0.23625,-0.0026289,-0.00023191,0.0037368,-0.0017169,2.5129e-05,0.0022119
0.28776,-0.11935,-0.71716,-0.3871,0.84644,0.28964,-0.0025089,-0.00036338,0.0036672,-0.0015514,0.00010325,0.00219
0.28286,-0.13332,-0.6538,-0.49697,0.62264,0.38968,-0.0026715,-0.00029077,0.0037302,-0.001449,-3.8273e-05,0.0022231
0.28559,-0.1534,-0.63831,-0.45786,0.69106,0.36291,-0.0026777,-0.00041596,0.0037523,-0.0020007,-7.9787e-05,0.0020976
0.29394,-0.1497,-0.6393,-0.46951,0.69494,0.45886,-0.0026842,-0.00041607,0.0036985,-0.0015795,-3.7465e-05,0.0020734
0.27721,-0.15651,-0.63832,-0.44552,0.68812,0.26612,-0.0027576,-0.00021989,0.0037191,-0.0016258,-8.5432e-05,0.0021075
0.28776,-0.146,-0.67015,-0.40384,0.80306,0.31429,-0.002635,-0.00036859,0.0037221,-0.0015708,-8.7348e-05,0.0020499
0.28286,-0.15606,-0.6085,-0.52928,0.58316,0.42889,-0.0027387,-0.00029956,0.0038228,-0.0014769,-0.00012357,0.0022039
0.35176,0.061026,-0.92518,-0.43074,0.97055,0.25395,-0.0014431,-0.00017014,0.0039373,-0.0015809,0.00014497,0.0023552
0.35974,0.065086,-0.92544,-0.44001,0.97281,0.34635,-0.0014257,-0.00013343,0.0039134,-0.0012334,0.0001784,0.0024324
0.34373,0.057859,-0.92596,-0.42109,0.96926,0.16097,-0.001465,-0.00012819,0.0039411,-0.0013434,0.00015759,0.0024008
0.35435,0.080773,-0.96125,-0.40071,1.0889,0.22609,-0.0013358,-0.00011599,0.0038986,-0.0011409,0.00017415,0.002417
0.34849,0.046204,-0.89066,-0.46791,0.85448,0.28873,-0.0015187,-0.00019927,0.0039639,-0.0011289,0.00010129,0.0023785
0.35176,0.024062,-0.87664,-0.44551,0.92659,0.27929,-0.0015817,-0.00022499,0.0039644,-0.0015903,4.1849e-05,0.0023723
0.35974,0.028217,-0.87705,-0.45495,0.92918,0.37208,-0.0016215,-0.00018574,0.0039019,-0.0012589,5.2327e-05,0.0023383
0.34373,0.020751,-0.87725,-0.43565,0.92496,0.18589,-0.0016386,-0.00017755,0.0039233,-0.0012421,6.9238e-05,0.0023762
0.35435,0.041764,-0.91208,-0.41144,1.0438,0.24827,-0.0015321,-0.00017291,0.003933,-0.0013222,5.4134e-05,0.0023554
0.34849,0.011286,-0.84285,-0.4879,0.81202,0.31844,-0.0016893,-0.00026676,0.003933,-0.0012262,4.1681e-05,0.0023699
0.35176,-0.010436,-0.82853,-0.46208,0.88334,0.30611,-0.0018224,-0.00029271,0.0039611,-0.0016526,1.1195e-06,0.002311
0.35974,-0.0062053,-0.82908,-0.4717,0.88626,0.39928,-0.0019191,-0.00028817,0.0039083,-0.0014358,2.5323e-05,0.0023343
0.34373,-0.013875,-0.82899,-0.45199,0.88137,0.21227,-0.001884,-0.00025745,0.0039118,-0.0014501,1.6598e-05,0.0023438
0.35435,0.0052055,-0.86329,-0.42355,0.99916,0.27147,-0.0017411,-0.0002325,0.0039463,-0.0012843,7.7949e-05,0.0023821
0.34849,-0.021179,-0.7955,-0.5103,0.77045,0.35029,-0.0019881,-0.0003387,0.0039732,-0.0011429,-6.1967e-05,0.0022497
0.35176,-0.042416,-0.78095,-0.4806,0.84095,0.33456,-0.0021193,-0.00037271,0.0038758,-0.001739,4.46e-07,0.0022644
0.35974,-0.038127,-0.78163,-0.49041,0.84419,0.42812,-0.0021379,-0.0003464,0.0038461,-0.0014127,5.2506e-06,0.0023031
0.34373,-0.045967,-0.78129,-0.47027,0.83864,0.24028,-0.0021723,-0.00032787,0.0038403,-0.0016153,1.9238e-05,0.002292
0.35435,-0.028828,-0.81498,-0.43715,0.95526,0.29578,-0.0020539,-0.00032476,0.0038891,-0.0013602,2.3337e-05,0.0023367
0.34849,-0.051156,-0.74873,-0.53536,0.72992,0.38455,-0.0021582,-0.00037801,0.0039802,-0.0012486,-0.00013762,0.002236
0.35176,-0.071853,-0.73401,-0.50124,0.79955,0.36482,-0.0022356,-0.00041717,0.0039637,-0.0017635,-0.00020552,0.0022392
0.35974,-0.067523,-0.7348,-0.51124,0.80311,0.45877,-0.0022493,-0.00038982,0.0039324,-0.0013963,-0.0002022,0.0022319
0.34373,-0.075499,-0.73423,-0.49066,0.79691,0.27009,-0.0022895,-0.00036856,0.0039265,-0.0013942,-0.0001745,0.0022433
0.35435,-0.060292,-0.76728,-0.45234,0.91219,0.32131,-0.0022226,-0.00035979,0.0038773,-0.001437,-8.5668e-05,0.0022386
0.34849,-0.078635,-0.7026,-0.56338,0.69057,0.42149,-0.0023271,-0.00042067,0.0039823,-0.0012813,-0.00020461,0.0021508
0.35176,-0.098746,-0.68777,-0.52421,0.75925,0.39709,-0.0023829,-0.00043137,0.0039485,-0.0017807,-0.00019483,0.0022211
0.35974,-0.09439,-0.68865,-0.53439,0.76312,0.49143,-0.0024073,-0.00039628,0.0039004,-0.0015312,-0.00022521,0.0022014
0.34373,-0.10247,-0.68788,-0.51336,0.75627,0.30191,-0.0024445,-0.00038164,0.0039016,-0.0016758,-0.00016304,0.0022041
0.35435,-0.08917,-0.72026,-0.46924,0.87008,0.34819,-0.0023657,-0.00037532,0.0038594,-0.0014257,-0.00012743,0.0022337
0.34849,-0.10363,-0.65715,-0.59467,0.65253,0.46146,-0.002479,-0.00045698,0.0039073,-0.0013103,-0.00022837,0.0021875
0.35176,-0.12312,-0.64227,-0.54971,0.72015,0.43162,-0.0025258,-0.00047334,0.0039333,-0.0017998,-0.00026951,0.0021291
0.35974,-0.11875,-0.64323,-0.56009,0.72434,0.52633,-0.0025348,-0.00043693,0.0038845,-0.0015,-0.00027491,0.0021732
0.34373,-0.1269,-0.64228,-0.53861,0.71683,0.33599,-0.0025848,-0.00043305,0.0039133,-0.0015553,-0.00025149,0.0021601
0.35435,-0.11547,-0.67399,-0.48798,0.829,0.37656,-0.0024839,-0.00038338,0.0038887,-0.0014864,-0.00022677,0.0021003
0.34849,-0.12616,-0.61244,-0.62961,0.61592,0.50482,-0.002587,-0.00046824,0.0040082,-0.0013604,-0.00037151,0.0021509
0.41487,0.092372,-0.92242,-0.50481,0.98524,0.29639,-0.0012487,-0.00015503,0.0040776,-0.0014529,-1.5234e-05,0.0025002
0.42245,0.09693,-0.92248,-0.51348,0.98752,0.38841,-0.0012426,-0.00014684,0.0040605,-0.0011622,-3.6021e-05,0.0024516
0.40724,0.088674,-0.92336,-0.49574,0.98385,0.20373,-0.0012687,-0.00014104,0.0040716,-0.0012382,-3.0141e-05,0.0024587
0.41782,0.11169,-0.95772,-0.47048,1.1011,0.26492,-0.0012096,-0.00011222,0.0040357,-0.0011236,4.7364e-05,0.0024761
0.41113,0.077747,-0.88848,-0.54699,0.87175,0.33549,-0.0013077,-0.00018389,0.0040993,-0.0010786,-5.0468e-05,0.0024339
0.41487,0.056438,-0.8752,-0.52087,0.94409,0.32458,-0.0014011,-0.00020696,0.0041184,-0.0015665,-0.00018414,0.0023701
0.42245,0.061106,-0.87543,-0.52965,0.94673,0.41689,-0.0014154,-0.00019137,0.0040526,-0.001247,-0.0001098,0.0023963
0.40724,0.052581,-0.87597,-0.51166,0.94234,0.23159,-0.0014647,-0.00020604,0.0040708,-0.0013579,-0.00011418,0.0023545
0.41782,0.073836,-0.90998,-0.48218,1.0587,0.28973,-0.001327,-0.0001267,0.004066,-0.0012072,-4.3927e-05,0.0024693
0.41113,0.043739,-0.84189,-0.56857,0.83221,0.36826,-0.0014908,-0.00025501,0.0040868,-0.0011066,-0.00010808,0.0023547
0.41487,0.022823,-0.82831,-0.53878,0.90362,0.35428,-0.0015529,-0.00026491,0.00411,-0.0016081,-0.00015137,0.0023433
0.42245,0.027584,-0.82869,-0.54766,0.9066,0.44687,-0.0015864,-0.00024532,0.0040531,-0.0012055,-0.00014286,0.00226
0.40724,0.018826,-0.82891,-0.52941,0.90151,0.26096,-0.0016091,-0.00026057,0.0040588,-0.0012818,-0.00016902,0.0023023
0.41782,0.038283,-0.8625,-0.49534,1.0168,0.31562,-0.0015091,-0.00018418,0.0040809,-0.0012104,-0.00015712,0.0023658
0.41113,0.012046,-0.79566,-0.59257,0.79356,0.40317,-0.0016467,-0.00029184,0.0041308,-0.0012138,-0.00028044,0.0023138
0.41487,-0.0084169,-0.78184,-0.55866,0.86398,0.38562,-0.0018103,-0.00032765,0.004074,-0.001634,-0.00021701,0.0022671
0.42245,-0.0035832,-0.78237,-0.56764,0.86729,0.47849,-0.0018846,-0.00035067,0.0040106,-0.0013903,-0.00016099,0.0023216
0.40724,-0.012538,-0.7823,-0.54914,0.86151,0.29198,-0.0018663,-0.00034461,0.0040383,-0.0014628,-0.00019639,0.0023257
