8.558868127932800496e-01,1.333072987975975954e+00,1.073209374773760771e+00,-1.599450199118881422e+00,-2.267668978323577889e-01,3.628304808806399606e-01,-1.581178183690321148e+00,-1.566385628231214078e+00,2.288521226646383078e-01,-3.458613090187238615e-01,1.750609467940625663e+00,-1.662589390070914996e+00,5.208203187715951255e-02,-1.448432427615988116e+00,-6.952174610980632607e-01,-4.695473090099717695e-01
-7.420604918137547745e-01,5.928510146595563635e-01,-5.229661839422417025e-01,6.101133598521852469e-02,-1.278200395713999349e+00,2.035791224703911162e-01,-6.243361126177450482e-02,-6.211918708545357548e-01,1.703404744351316030e-02,1.018393125233095997e+00,-4.986389960353942996e-01,1.005984030023378439e+00,1.820298532036904060e+00,5.507211357674272056e-01,-1.410206536760925389e-01,8.123662042630936941e-01
2.507093028708413107e-01,7.069712417862159537e-01,6.107616418235306543e-01,-5.640584797699045305e-01,3.621468888058475555e-01,-1.319404907728960907e+00,8.065781624685576245e-01,1.361813894525611301e+00,1.760103901274754912e-01,4.829942793112150246e-01,9.093548519950697129e-01,-7.650099809946789842e-01,-1.345913407877560086e+00,-1.179289439638563808e+00,-1.225397260653739329e+00,-1.146512422531678066e+00
-1.435140757102900899e+00,4.067634717832450258e-02,-7.608676362164225049e-01,-5.419670287401403552e-01,-1.002684849252194477e+00,-7.205582322899415360e-01,1.876941605337306140e-01,8.940108943001260355e-01,7.725504479920322076e-01,9.452668040586928999e-01,-1.164641349985529928e+00,1.176971156379420513e+00,7.190504587346996379e-01,-5.379246425288141120e-01,-7.076393012173152197e-01,-1.296729002213255599e+00
1.614315401861438071e+00,9.477319613145283039e-01,-1.204877259124456090e+00,8.588453608190325106e-01,1.552898100852418972e+00,-1.518060776023635539e+00,2.007755905665724316e-01,1.175505362741112947e+00,1.247730758603561724e-01,-2.038980304760258822e+00,1.323965384431175840e+00,7.416750142224118880e-01,4.870631350371866231e-01,-7.597141619046208216e-01,-1.332908178113184849e+00,9.324074006810748605e-01
9.553203283949482927e-01,-1.408334212606873193e+00,4.310315961869830015e-01,5.522283979271832566e-01,-1.144967006330898096e+00,-1.100097244876339087e+00,-1.132524670080372386e+00,-2.563038015971559336e-01,6.292195250244153604e-01,-8.291202724080749542e-01,-2.502303987033699384e-02,4.165783909249448635e-02,1.440654569755504655e+00,-2.346182635298733332e-01,5.942391577958512361e-01,-4.434940271736305117e-01
1.476519509952252340e+00,-7.624920340294737420e-01,9.800886136056935483e-01,-9.080839277721848291e-01,1.157639045682551604e+00,-1.709906535120917503e+00,5.062793365742224161e-02,-2.012844282200539625e-01,8.004413082972211546e-01,-1.175328548733950207e+00,5.430152687508981169e-01,-5.486597640077929272e-01,-2.289589703162845866e-02,1.154438617232024011e+00,1.015406976900438130e+00,1.014089041584258499e+00
-2.057147858177928168e-01,-9.502163789582745990e-01,1.083840357140432697e+00,-1.261392426732445227e+00,8.954912492888510434e-01,-1.467953875018429111e+00,1.526871536192991596e-01,2.881234453664270889e-01,5.454725455399216105e-02,1.858676285914303283e-01,-4.502176274550429014e-01,-4.619919518897365185e-01,6.050247726707113083e-01,1.223201434897539741e+00,6.804741389389595829e-01,1.004984400082311380e+00
-1.327571772042914100e+00,-5.071095912736520717e-01,1.264832831933022872e+00,5.972622463245264024e-01,8.730636287426956077e-01,-1.335018328815666067e+00,-9.783322556328152286e-01,-2.276096940800909352e-01,7.564455575732712544e-01,6.822567083849589986e-01,-1.081514126150467492e+00,-1.047839168674450372e+00,1.410111554581648940e-01,-1.157792883450168508e+00,6.690747620169141818e-01,6.753849472006027976e-02
-6.877578867301827881e-01,7.845924623691676869e-01,1.667320858235597503e-01,1.382287871086556041e+00,-9.566416104378844265e-01,7.409292425947816563e-02,1.302580952064659847e+00,2.447667267168095184e-01,-9.043354926703105479e-01,1.351675168949889372e+00,-3.846621230850331141e-01,-6.435679195646949458e-01,-9.979597012035547055e-01,2.319852827222563363e+00,1.416360340111955940e-01,7.383884907846347545e-01
-5.970330714971749941e-01,-2.008585937009148559e-01,-4.006102212658266826e-01,-1.237466468013366017e+00,1.408684346054133452e-01,-8.984515725437848266e-01,7.553268041992832194e-01,-1.675231308749396852e+00,-1.253665048980324936e+00,7.514412761875071123e-01,-4.072250313475523353e-01,7.173660010778177831e-01,-1.292688431108525382e+00,1.606716566652166556e+00,2.887402071922501867e-01,1.515904864849824119e+00
2.076287952243534851e-01,-7.361618719149433110e-01,-1.022555911536032092e+00,1.315593570453926553e+00,-5.394431707231267525e-02,-1.640394306834972171e-01,-5.042034735489223651e-01,1.550197324111885822e+00,5.675144656116607456e-01,-2.603660376085019657e-01,4.362289920714498836e-02,1.253194333188740295e+00,-1.417875072910287804e+00,1.208376223733129473e+00,6.310043238230595986e-01,1.570112499638340875e+00
-9.379290844091476842e-01,6.920177094083090896e-01,-1.566862208709636217e+00,9.853269301215091813e-01,1.391796727523352262e+00,-1.020369137199546694e+00,-2.881621954244076300e-01,-1.437050331920490587e+00,-1.231399007205295076e-01,7.445092271542457230e-01,-4.416847457848538938e-01,1.309846694330802697e+00,1.057503323897290626e+00,-7.467203003546375450e-01,2.013694983252216353e-02,8.246124473382403508e-01
9.059342807346961735e-01,1.769835461615530958e-01,1.191744828162152992e+00,-3.074042232840401012e-01,1.373588164307661730e+00,-3.868573449435553369e-01,-1.945723848937805089e-01,1.033115501094213240e+00,-1.166245934590927291e+00,-5.868519548220988424e-01,7.639950248250232390e-01,-1.319296682408615418e+00,-1.486660697815122445e+00,-1.400577518048515824e+00,6.382268298118365379e-01,-4.992224372459888038e-01
1.521937035925519988e+00,1.124807444576576998e+00,-8.210266737834528983e-02,1.186901750923359478e+00,-2.724659503907616021e-01,-6.996849707662258222e-01,-2.214572161307905018e-01,-1.569421331145926246e-01,-2.718564655567789479e-01,-1.367332714702279350e+00,1.933710887113430754e+00,-3.369859419224517927e-01,-4.816875586964733946e-01,1.211432008537318555e-01,1.169189792667500338e+00,1.162484692965446653e+00
-1.113029080175988339e+00,9.498997810971242517e-01,4.630631088309360155e-02,1.289346848995352346e+00,-6.148535555404349706e-01,-1.154744218679807588e+00,-8.190086889319030394e-01,-7.237362141794366488e-02,-7.711477769825425543e-02,1.723423288674780229e+00,-9.422667959460853115e-01,-4.843850851847987249e-01,4.720597552919248985e-01,7.113174158840169792e-01,1.359781283533992413e+00,1.537390146417850524e-02
-1.024398762499999949e+00,-4.707123395360660600e-01,-1.636522686766879453e-01,-1.603428649529444305e+00,1.402011287376056847e+00,6.817705949585310954e-01,9.865466667114449750e-01,-1.505003234928664835e+00,-1.698218997750219561e+00,5.743342195141861728e-01,-1.125641704916012342e+00,1.020198622455386506e+00,1.074299315248479214e+00,2.905255987633473813e-01,-4.991265644417051256e-02,-1.380211561215725524e+00
6.437913759666611391e-01,1.211807803810760253e+00,1.418350861671745067e+00,-1.128777413047017619e+00,1.541684290579341310e+00,-1.063998129456013686e+00,8.507988967122968038e-01,-1.673079767159667830e-01,-1.472039384330031231e+00,1.872268538920699443e-01,1.143188628533902573e+00,-1.346860631211553194e+00,-1.735921813820877346e-01,1.611164130001489836e+00,4.371886697660128801e-02,1.406789238234179784e+00
1.363857588727302339e+00,1.345239323490545313e+00,1.466190282321768734e+00,-2.694155474887353074e-01,1.427991798305761728e+00,-3.372653546337615604e-01,9.287889730053365822e-01,-1.377137657894199396e+00,2.206515623712203972e-02,-1.065910912032474123e+00,1.526484579199603564e+00,-2.230864074472290959e+00,-1.629161629541091783e+00,-1.461033857105737077e+00,5.509258763993000185e-01,-4.694272478033526541e-01
5.159975089774427454e-02,-1.104441272062959722e+00,1.460343242020099241e+00,-9.159855723376082448e-01,8.890183271213220051e-01,-1.308110092474748631e+00,-1.340778973428438547e+00,-2.445979198321345527e-01,-8.721604019575460720e-01,-8.040460780383855421e-02,-4.214465007978672739e-01,-1.083272645461485606e+00,-3.692206653332913424e-01,1.880067298386548513e+00,4.966700633390292441e-01,1.000241982420857267e+00
3.197615802243725658e-01,1.072151421380050373e-01,-1.011958150989255900e+00,1.343719004606377609e+00,-1.515133773166948083e+00,-4.217937587935943200e-01,8.507301375531228782e-01,-1.190742672034627025e+00,1.742694476965802597e+00,4.940140840722944543e-02,2.584491348460377647e-01,5.725419651401097987e-01,-4.602931288779055219e-01,1.768115152314124527e+00,1.029917252486324486e+00,5.142942486301139704e-01
-3.855183342492138343e-02,2.836048864892325994e-01,5.706961270291357469e-01,4.945021875950305623e-01,-1.387118691534684922e+00,-1.522906081494587727e-01,-5.713296026924797877e-01,1.508526459926211816e+00,1.718324664323519935e+00,6.254410908182297391e-01,1.225247056766811393e-01,5.812345133517264964e-03,1.568202782498988812e+00,1.019943429477246255e+00,4.615147329840182389e-01,4.791563354929286311e-01
-3.580178292271777307e-01,1.043615834445878604e-01,-1.308894777218361893e+00,-1.046390335794945559e+00,3.661771988346864126e-01,-1.378259753882037586e+00,-1.358914201660565091e+00,1.534635590598563581e+00,1.106997940780994671e+00,5.789555855363603953e-01,-2.376613571322581386e-01,1.467443262598721043e+00,-4.071382977804072212e-01,1.316186031391967992e+00,2.808868196562607777e-01,1.557786215758781401e+00
5.708146716115560793e-01,1.587371520840499928e+00,-2.748456998680974261e-01,5.386117649734589036e-02,-1.231790765078885963e+00,-8.668925299217210556e-01,-9.791917451224894098e-01,-4.914070133534272355e-01,-1.207353732428798843e+00,8.460534369379134334e-02,1.373056803014474969e+00,8.842178810794250332e-02,2.028475297229599406e+00,5.988019589491765798e-02,-1.986266652974224001e-01,-4.817935520851183151e-01
-7.406406850408122538e-04,-1.270456450311763907e+00,-8.824594970352330758e-01,-8.181819997446052595e-01,3.092754387856535003e-01,-1.245656408127927994e+00,-5.506330957811242932e-01,1.646247801519114651e+00,9.334605916806123505e-01,-2.622689530293972893e-01,-4.184381130295314333e-01,1.018138536595675436e+00,-1.659311018563738971e+00,-7.727734287979767247e-01,-1.080664331908758991e+00,-1.578412603142730575e+00
6.186574052824255210e-01,-1.527697024309810692e+00,-1.425802361431857568e+00,1.973229931771275092e-01,4.817016502122838939e-01,6.933976106613966017e-01,-3.937160996512999445e-01,1.464002611263095055e+00,6.411182378163056139e-01,-9.989011047109491725e-01,-2.209784795078501840e-01,1.176353130621507148e+00,-1.246820955887297133e+00,7.065210240367076899e-01,1.063919592427464478e+00,1.398925229200629783e+00
-4.433630928400508209e-01,1.479523344733176156e-02,-5.855228708061269716e-01,-1.468240185876978077e-01,-3.998703789883522597e-01,1.648806100988293499e+00,1.651189889076527972e+00,1.651521500098629414e+00,-1.555208958436611111e+00,6.594217233342160034e-01,-1.282654382836812268e-01,9.991857466863307558e-01,-1.260460392019353115e+00,-5.022787303908563539e-01,-1.007438563359893458e+00,-1.734252049334301882e+00
9.010838653394929176e-01,-7.201266417067410108e-01,4.947842685671188234e-01,-1.002848406301563466e+00,-1.239562712792900090e+00,-1.542920442931190905e+00,1.574695324495521298e+00,-2.446757284997011506e-01,-4.815979781612303445e-02,-1.250507300112318365e+00,5.617493198537170107e-01,-2.461361555091811371e-01,-3.736632245305896993e-01,7.351685644338187275e-01,-2.127014009764772950e+00,-1.030113082714475770e+00
3.622247622751073592e-01,1.706380402783013839e+00,-8.530249646075100944e-01,6.876614806534262492e-01,-2.431990158562736259e-01,-4.517360925655452553e-01,1.291665435545797047e+00,6.128449513444205188e-01,1.211415216301664266e+00,5.055574193018298468e-01,1.287181006718342013e+00,4.515998505400385665e-02,8.746959099102193935e-01,2.875060520776549500e-01,8.422843785308975484e-01,9.320672272623208299e-01
1.349526815968747018e+00,-2.066410442513101284e-02,1.036637829332783950e-01,-6.103632220483996562e-01,-1.420093955407002673e+00,-4.876192776942460672e-01,-1.678042649176606949e+00,-5.346438611775551630e-02,1.345405823178271065e+00,-1.660748680351318285e+00,1.031878281105475637e+00,4.378123499149876308e-01,1.568826299579310968e+00,-3.166583658999864714e-01,-1.312741723138497241e+00,2.979439543025241832e-01
-1.135980363932382220e+00,-1.525131033546737847e+00,-6.460530266563655477e-01,-1.193758769752877091e+00,-1.154182315763229383e+00,-1.373719681083775956e+00,-1.063163868263661938e+00,1.247953877653136034e+00,6.364560702481728005e-02,-1.343658522392246479e-01,-1.033885877981768564e+00,3.887823064538573625e-01,-1.444920126269278793e+00,9.405195408420291558e-01,1.286773060346234399e+00,1.112199057593153517e+00
-3.676084233040569638e-01,5.483443472862595813e-01,-4.875517239332657904e-01,1.245031331922138440e+00,-1.490707651780046161e+00,-1.461033032338151960e+00,1.086161498564688355e+00,-1.613243736921329274e+00,1.628217065265400665e+00,9.050337351597652624e-01,-2.466865204372656328e-01,4.392393353817718171e-02,-2.604559046345245044e-01,2.741481007828985295e-01,1.507277038365040900e+00,-5.438651959071848507e-01
-1.339940331300682574e+00,-1.154345368282720052e+00,7.029854138544099351e-01,-1.478328486619523874e+00,1.065696904225763131e+00,1.610326215685952578e+00,7.300750029926543760e-01,-5.255996000451994554e-01,-2.691246182321103131e-01,4.298485700562125200e-01,-1.567108935429444072e+00,3.073938403602461539e-02,1.782186050502187591e+00,7.565343099354692180e-01,5.066553954138744986e-01,3.878783777501024904e-02
6.442323228207704755e-01,-1.615891896485424528e+00,-1.493873870398453985e+00,9.224453111323355214e-01,-1.173834240697236853e+00,-1.585220633393044753e+00,-3.387259621019426126e-01,8.408502835371154394e-01,1.443839052178237825e+00,-7.820231157409178735e-01,-6.580151753079145349e-01,1.238361714998818863e+00,9.893451130545304339e-01,-1.836238974805257662e-01,8.853148509580087699e-01,-6.077977884318471746e-01
-9.664142511846146588e-01,7.613568505078721627e-02,-7.668807856175714477e-01,9.796907920398784109e-01,4.718978933101773410e-01,-6.470042318787144753e-02,-9.333809553228529232e-01,-7.806996393660901035e-01,1.369602185196765243e+00,9.433638886377978539e-01,-6.352334752076984614e-01,9.975376779985618558e-01,-4.754134180757276229e-01,9.177148777861858786e-01,7.612487315182638881e-01,1.472662820265850714e+00
1.455354060955001305e+00,4.076482961843042735e-02,9.400230988112987518e-01,4.931594605814655918e-01,1.331730674476470977e+00,-1.170634473473723958e+00,1.552176699866056442e+00,-1.170425964392233897e+00,3.374408856874211438e-01,-1.746286087745859694e+00,1.041587168903286731e+00,-9.287250042659401794e-01,-1.005208087262304373e+00,-1.554781515939509529e+00,-5.266219816931748676e-01,7.508548460719163264e-01
1.497905432376558155e+00,-1.679908941902085395e+00,9.799225045062143202e-01,1.338777603797908222e-01,8.589519922505355343e-01,-1.487941268679069395e+00,1.137301123200305186e+00,-7.317937339763347371e-02,9.323331626259873106e-01,-1.682686576703638970e+00,-1.025459082577923065e-02,-1.283121574712083879e+00,-6.405675047261663035e-01,-1.484274555784063088e+00,-1.306041326016379012e+00,-1.110785633872616446e-01
-9.587638232658165505e-01,-1.182726110946706211e+00,-1.175077286677878696e+00,1.560008736142892705e-02,1.688574102374210684e+00,1.087664176471424105e+00,-3.488525413873605485e-02,1.740386478987593633e-01,4.453445187462393706e-01,-8.991918490831457556e-02,-1.158528853019865634e+00,5.496750120973140641e-01,-1.463730857186260170e+00,1.958139476592069439e+00,1.049191771480470159e+00,3.747030857343253696e-01
3.536262986199741332e-01,2.954836540734574468e-01,-5.930310021025890777e-01,6.489268454061409841e-01,-1.732526253510375147e+00,1.497322696402387576e+00,-7.604860495799845577e-01,2.080323902178613238e-01,-1.378202596860459428e+00,1.317704616259803008e-01,2.334248184094258050e-01,8.259325258846059725e-01,-6.692492904210040061e-01,-2.422488869233199449e-01,6.092280331761744661e-01,-1.580253541644222937e+00
3.526562155409334598e-01,-5.615652242124629101e-01,-1.022954573374782017e+00,-5.222792248334244825e-01,-9.560309574032117563e-01,-9.545380816247506228e-01,-1.417789231703249886e+00,-1.142155481843031506e+00,1.695602632607228211e+00,-6.423899006062269157e-01,2.282285122641183883e-01,1.491546267157343841e+00,1.171606949596319280e+00,-1.544095107741873807e-01,-1.160525233971410719e+00,-1.075436188213180211e+00
1.682000743967230205e+00,7.922683140483597342e-01,-1.623106749793310044e+00,7.336899416534101714e-01,-1.589078304274569309e+00,1.143584585328063064e+00,5.045105813225490010e-01,1.168761944885340132e+00,1.108016281141934734e-01,-1.343722971230172147e+00,1.026408485163046835e+00,1.231151414489829010e+00,-2.458422230644643769e-01,-7.586240728484142659e-01,1.880819686076984076e-01,-1.416730178229030468e+00
4.947513392776856089e-01,1.071076482822233888e+00,-2.382252877969021632e-01,-5.578918816335320940e-01,3.906255257864855168e-01,-1.546962215056473022e+00,1.351142108231254024e+00,-1.403419696716699416e+00,1.438028456281323697e+00,2.638871608481351272e-01,1.272412557673783917e+00,-1.760932362789951466e-01,-1.580231126662778873e+00,-8.489488520456980325e-01,-1.454385507755747486e+00,-1.339150628551998734e+00
-1.404627234798530910e+00,-1.639715793483953910e+00,-1.605227732424988896e-01,1.243263131739666072e+00,-1.494482597812567537e+00,8.815337980820501240e-01,-1.101067354758295647e+00,-7.618180693699255768e-01,-1.286880843435820321e+00,-8.706481177697174278e-02,-1.862275533870731525e+00,-2.010202751815024780e-01,-9.989339466415585456e-01,1.944208138453748180e+00,-1.663968708646945682e+00,7.828911780381085928e-01
-8.548987917803487768e-01,-1.418155763458634366e+00,-4.976179353617082302e-01,-1.123859606289516311e+00,-3.102154107159736385e-01,-1.385402063528083483e+00,9.762327928353541351e-01,1.444031719920997769e+00,9.949488378136314148e-01,6.326550647375185632e-02,-9.096121141697851575e-01,5.558552696764478274e-01,-6.841747305312253502e-01,1.215636216847465922e+00,8.669322679444046997e-01,1.322186107969931967e+00
2.458588874756380549e-01,1.638448009391664240e+00,-1.224976460161445235e+00,1.333717622324268159e+00,3.880610694673335831e-02,-4.196399925514920359e-01,-3.506556762186209264e-01,-1.611428201344775157e+00,-1.073536576175980306e+00,5.152079189363701905e-01,1.124317832532523154e+00,4.128853110124802717e-01,-8.142559814135197360e-01,8.677887990119208528e-01,6.963549502998249707e-01,1.586680946151774352e+00
1.067320829338734400e+00,2.861708772523053890e-01,-1.378261937160896622e+00,5.231967611812150531e-01,-4.719718482095072720e-01,-1.099322110496148142e+00,1.138897980554043760e-01,1.312362163583275843e+00,-7.824220675287942017e-02,-8.092076217537069738e-01,9.326014847503921734e-01,1.527185752530350049e+00,1.779185374553135413e+00,-3.075016178278505707e-01,2.544333037455593916e-01,2.657161000151843019e-02
-1.516326541612754708e-01,1.748378469889835529e-01,-2.546169337335144611e-01,-5.732310182164799262e-01,-3.520173866349217140e-01,-1.187244495906388808e+00,-5.951632462411461377e-01,1.006660554121565410e+00,-6.510715643455500246e-01,5.085477149632366967e-01,3.646999210277178105e-01,5.336063423915654580e-01,-2.911251510228904937e-01,-7.434936367482657404e-01,-1.105834330188924852e+00,-1.416309964005863620e+00
6.235078206776287768e-01,-4.182842817122832679e-01,-9.783708910745516629e-01,2.696865856448092957e-01,-1.629159348913985728e+00,7.756172217030888882e-01,-6.922339892049539367e-01,-7.516078431036846697e-01,3.152045157177369994e-01,-5.786422340062364889e-01,9.163184769843140190e-03,1.591666439939315447e+00,-6.407233839962468425e-01,9.213775770150403055e-01,-7.187123600976992321e-01,1.838729439247438480e+00
1.713087497181942309e+00,1.104898895552736349e+00,-9.755470363834043424e-01,-3.260255814557022069e-01,-2.514039720857829674e-01,-1.638317338436130921e+00,1.140996928005904465e+00,1.378230358502552655e-01,1.712687519050394069e+00,-1.821490664404940008e+00,1.743498733215467889e+00,7.186020525936445136e-01,2.977477615242489772e-01,-1.246718813208697596e-01,-1.414988042859135708e+00,-1.392257702279840359e+00
-7.418620657294054954e-01,1.199663588906217493e+00,-1.608522370859031936e+00,-1.584917803869186459e+00,9.164313834133680503e-02,-1.193722404655128466e+00,1.323552495612710933e+00,-1.495925557045893362e+00,-9.182115425733895497e-01,1.259519693566534926e+00,-3.393995616614345900e-01,1.114962572002108798e+00,5.341776444190603490e-01,8.717349213953888842e-01,5.262779869857928672e-01,1.313481670490048048e+00
-1.171322254289250075e+00,-8.836333427785412198e-01,1.734595043524693736e-01,-1.407987273110544946e+00,1.234359272402320906e+00,-1.041906799620569091e+00,1.187151513601410580e+00,1.261527167439756125e+00,3.282274912378583230e-03,4.877515678634531948e-01,-1.429147007271532654e+00,5.908767292915411140e-01,7.515512865465132641e-01,1.245286639176286902e+00,-2.776152104620321914e-01,1.345177829037486505e+00
4.832867210708416406e-01,1.634023887386366169e+00,1.282811514761031391e-01,-3.858846832579621577e-01,5.615084504527616538e-01,-8.796822471948733124e-01,7.936428456489603711e-01,7.043220081802339383e-01,2.856572019553680897e-01,4.168000071700737053e-01,1.476162456529258149e+00,-1.096601400973818086e+00,-2.625992445981333301e-01,-1.407030845261258989e+00,-3.083913526979443209e-01,-8.179649306185541313e-01
7.260279642580629300e-01,1.221695716492601447e+00,1.585091175729015367e+00,-1.586243954006040680e+00,7.682425460720133936e-02,7.965174510027676902e-02,1.155006606687594362e+00,3.851594992294994912e-01,2.190087997646416040e-01,-1.479581052456191981e-01,1.564636405898045091e+00,-1.924343899405839053e+00,-2.095223531356751601e-01,-1.306764453871370524e+00,-1.021296202862456592e+00,-8.026571267746209770e-01
1.414346003522827688e+00,1.411003897099298854e+00,8.870675178973140840e-01,-2.913025503724010479e-01,5.582775407602214024e-01,1.536134782153381728e+00,-1.144299676088909479e+00,-1.713098193631814592e+00,-1.122276201460545408e+00,-1.166683875821883376e+00,1.977469254652861608e+00,-1.662774797798288740e+00,-1.587343118360208027e+00,-5.295091550148987025e-01,-2.155186134028225453e+00,-8.636081993349092878e-01
7.602013454515411661e-01,1.259070576103887285e-01,9.759358861187124035e-01,-5.184278638109769410e-01,-3.069067815462931947e-01,6.383630696678329608e-01,-1.409108387857539890e+00,-9.402852165452109112e-01,-5.977528425929687916e-01,-5.227644818969485740e-01,1.135120679518820008e+00,-6.588743575023502386e-01,7.593156019949755253e-02,-4.078770181233596914e-01,9.727245770510991596e-01,9.581805397019715897e-01
-3.465091163349225400e-01,1.521421011018052882e-01,1.602565852994232598e+00,1.117531555966053136e-01,-6.283323334330253029e-01,1.096301388136409871e+00,1.237001904002515973e+00,5.321660084853514494e-01,9.214057733273125494e-01,7.820238454518947391e-01,1.791485827772953607e-02,-1.047221142916537229e+00,-1.050529985038250791e+00,1.525090698123412025e+00,5.620206898157947828e-01,1.413532676005951672e+00
1.139856586839729680e+00,1.179334748291873902e+00,1.398019107895484892e+00,1.645269138691482502e-02,8.583635447807600460e-01,1.256200537421532371e+00,1.257457753856762617e+00,-2.208835670393327344e-01,-1.006671360705518437e+00,-8.820756901209880763e-01,1.609351987727400290e+00,-2.071248622061855560e+00,-1.441397254765456326e+00,-6.060988121039785348e-01,-2.303791370200923172e+00,-3.712572011911481340e-01
4.247215101767998213e-02,8.365095341013388808e-01,-7.148886374805664135e-01,-7.144107515357580596e-01,-8.958760820967415217e-01,3.369077725373939014e-01,-2.284362707869452558e-01,-5.515617587899256380e-01,-1.646443986549355865e+00,3.212464685351200666e-01,8.206074128291618308e-01,6.372286611350463925e-01,1.312015202121456170e+00,-7.621777631716480927e-01,-6.729453079667903348e-02,5.761257700389423864e-01
1.453149326684454623e+00,4.804119538949100932e-01,-1.035008415732621978e-01,-1.523141309994058057e+00,1.722326561017929691e+00,1.710761484662134180e+00,-1.608767796308863796e+00,-1.139571669877932764e-01,2.720239829255929886e-01,-1.268598588863829368e+00,1.149889128563377882e+00,7.111857434986840198e-01,1.221059648029402256e+00,7.501245862849741375e-01,-1.346030655234141393e-01,1.256392566742673633e+00
